CustomerID,TotalSpend,TotalOrders,TotalItems,AvgOrderValue,LastPurchase,FirstPurchase,Country,Recency,Lifetime,Segment,CustomerType
12619,3641.24,9,3378,40.45822222222222,2011-11-23 14:52:00,2011-03-31 13:10:00,Germany,16,237,High Value,Returning
12620,1339.41,3,1181,14.558804347826088,2011-11-25 10:20:00,2011-05-19 12:10:00,France,15,189,Medium Value,Returning
12621,13689.67,20,7440,29.31406852248394,2011-12-08 11:25:00,2010-12-09 10:16:00,Germany,2,364,High Value,Returning
12622,180.1,1,69,16.37272727272727,2011-04-21 16:39:00,2011-04-21 16:39:00,Germany,232,0,Low Value,New
12623,305.1,1,191,16.950000000000003,2011-03-08 13:50:00,2011-03-08 13:50:00,Germany,276,0,Low Value,New
12624,641.13,2,355,16.87184210526316,2011-08-25 15:04:00,2011-06-15 12:34:00,France,106,71,Medium Value,Returning
12625,2683.82,2,1612,31.207209302325584,2011-05-12 09:54:00,2011-01-24 13:27:00,Germany,212,107,High Value,Returning
12626,6620.4800000000005,9,3453,22.518639455782314,2011-11-16 16:06:00,2011-01-17 11:01:00,Germany,23,303,High Value,Returning
12627,4478.53,7,2752,19.47186956521739,2011-11-29 12:07:00,2011-07-22 13:59:00,Germany,11,129,High Value,Returning
12628,786.46,3,448,19.181951219512197,2011-12-05 13:15:00,2011-10-06 09:28:00,Germany,4,60,Medium Value,Returning
12630,1270.88,2,548,19.8575,2011-11-30 10:48:00,2011-10-27 10:41:00,Finland,10,34,Medium Value,Returning
12631,640.5,1,236,20.661290322580644,2011-10-13 13:53:00,2011-10-13 13:53:00,Finland,57,0,Medium Value,New
12633,2163.98,4,1162,21.425544554455445,2011-10-12 11:40:00,2011-02-25 08:44:00,Germany,59,229,High Value,Returning
12635,1689.18,2,1172,16.724554455445546,2011-09-11 11:04:00,2011-07-08 08:43:00,Germany,90,65,High Value,Returning
12637,6002.9,8,2994,15.714397905759162,2011-10-03 13:46:00,2011-01-20 10:47:00,France,67,256,High Value,Returning
12638,671.69,1,577,17.222820512820515,2011-11-06 13:11:00,2011-11-06 13:11:00,Sweden,33,0,Medium Value,New
12639,486.1,1,201,22.095454545454547,2011-04-15 12:48:00,2011-04-15 12:48:00,Sweden,239,0,Medium Value,New
12640,1174.58,3,311,22.16188679245283,2011-11-16 11:52:00,2011-09-19 12:01:00,France,24,57,Medium Value,Returning
12641,185.9,1,72,18.59,2011-08-16 13:26:00,2011-08-16 13:26:00,Sweden,115,0,Low Value,New
12642,1013.26,3,552,21.558723404255318,2011-11-14 15:03:00,2011-08-24 09:23:00,Germany,25,82,Medium Value,Returning
12643,3344.64,6,1808,139.35999999999999,2011-08-03 12:56:00,2011-01-11 11:48:00,France,128,204,High Value,Returning
12644,477.90999999999997,1,325,15.416451612903225,2011-08-02 10:33:00,2011-08-02 10:33:00,Germany,130,0,Medium Value,New
12645,1775.18,4,1084,24.31753424657534,2011-11-06 12:38:00,2011-01-27 13:08:00,Germany,34,282,High Value,Returning
12646,1346.97,2,897,29.932666666666666,2011-12-05 10:14:00,2011-10-21 12:52:00,Usa,5,44,Medium Value,Returning
12647,3722.82,12,1431,30.76710743801653,2011-11-17 12:56:00,2010-12-05 14:02:00,Germany,22,346,High Value,Returning
12648,318.05,1,160,15.145238095238096,2011-07-08 11:55:00,2011-07-08 11:55:00,Germany,155,0,Medium Value,New
12649,623.51,3,586,20.113225806451613,2011-08-24 14:41:00,2011-05-11 14:37:00,Germany,107,105,Medium Value,Returning
12650,314.44,1,254,15.722,2011-12-06 16:34:00,2011-12-06 16:34:00,France,3,0,Medium Value,New
12651,114.0,1,78,12.666666666666666,2011-01-09 12:46:00,2011-01-09 12:46:00,France,335,0,Low Value,New
12652,919.98,1,505,19.16625,2011-01-12 15:00:00,2011-01-12 15:00:00,France,331,0,Medium Value,New
12653,2209.85,2,919,51.391860465116274,2011-07-14 10:41:00,2011-02-16 10:53:00,Israel,149,147,High Value,Returning
12654,601.98,5,264,15.841578947368422,2011-11-29 10:10:00,2011-02-17 13:16:00,Germany,11,284,Medium Value,Returning
12656,4051.17,5,1723,32.152142857142856,2011-11-22 13:42:00,2011-04-20 09:20:00,France,17,216,High Value,Returning
12657,1643.18,4,1044,34.961276595744685,2011-11-28 15:47:00,2011-09-22 11:40:00,France,11,67,Medium Value,Returning
12658,686.05,1,320,19.056944444444444,2011-11-21 10:22:00,2011-11-21 10:22:00,Germany,19,0,Medium Value,New
12659,91.68,1,105,18.336000000000002,2011-11-10 11:53:00,2011-11-10 11:53:00,France,30,0,Low Value,New
12660,245.10000000000002,1,127,18.853846153846156,2011-11-28 13:26:00,2011-11-28 13:26:00,France,11,0,Low Value,New
12662,3849.78,11,2058,16.73817391304348,2011-12-09 11:59:00,2010-12-01 13:04:00,Germany,1,372,High Value,Returning
12664,4881.88,9,1203,131.94270270270272,2011-12-01 17:07:00,2011-01-21 11:42:00,Finland,8,314,High Value,Returning
12665,63.0,1,37,21.0,2011-01-19 08:34:00,2011-01-19 08:34:00,Germany,325,0,Low Value,New
12667,620.13,1,395,18.791818181818183,2011-10-12 17:00:00,2011-10-12 17:00:00,Finland,58,0,Medium Value,New
12668,3807.15,4,1634,23.64689440993789,2011-11-28 10:56:00,2010-12-19 12:46:00,Germany,12,343,High Value,Returning
12669,2744.0299999999997,3,1115,27.168613861386135,2011-07-12 09:54:00,2011-03-28 10:15:00,France,151,105,High Value,Returning
12670,2996.05,5,1397,32.56576086956522,2011-11-29 15:23:00,2011-04-21 10:16:00,France,10,222,High Value,Returning
12672,225.9,1,78,22.59,2011-01-14 09:20:00,2011-01-14 09:20:00,France,330,0,Low Value,New
12673,610.52,2,351,14.536190476190475,2011-12-04 13:55:00,2011-01-17 11:46:00,Germany,5,321,Medium Value,Returning
12674,1970.6,4,1133,23.742168674698792,2011-11-01 12:12:00,2011-05-16 09:10:00,France,39,169,High Value,Returning
12676,1331.39,6,670,29.586444444444446,2011-11-15 12:25:00,2011-02-01 15:41:00,Sweden,25,286,Medium Value,Returning
12678,17628.46,12,10923,106.83915151515151,2011-10-28 13:04:00,2010-12-21 11:00:00,France,42,311,High Value,Returning
12679,1113.02,4,554,23.187916666666666,2011-10-12 12:30:00,2011-03-01 12:26:00,France,59,225,Medium Value,Returning
12680,862.81,4,443,16.592499999999998,2011-12-09 12:50:00,2011-08-18 15:44:00,France,1,112,Medium Value,Returning
12681,13787.54,22,7536,21.610564263322885,2011-11-25 11:33:00,2010-12-07 10:08:00,France,15,353,High Value,Returning
12682,12279.82,31,5555,23.434770992366413,2011-12-06 10:00:00,2010-12-03 13:59:00,France,4,367,High Value,Returning
12683,8476.57,15,4987,24.641191860465117,2011-12-05 16:31:00,2010-12-09 10:37:00,France,4,361,High Value,Returning
12684,2283.63,7,1985,21.748857142857144,2011-12-02 09:53:00,2011-05-10 12:55:00,France,8,205,High Value,Returning
12685,2863.08,6,1523,18.236178343949042,2011-11-11 13:46:00,2011-09-07 10:28:00,France,28,65,High Value,Returning
12686,89.14,1,107,12.734285714285715,2010-12-03 09:51:00,2010-12-03 09:51:00,France,372,0,Low Value,New
12688,4873.81,1,3028,28.50181286549708,2011-08-18 08:49:00,2011-08-18 08:49:00,Israel,114,0,High Value,New
12689,1247.6100000000001,2,628,17.327916666666667,2011-11-14 08:31:00,2011-08-04 10:04:00,France,26,101,Medium Value,Returning
12690,389.01,1,106,24.313125,2011-05-18 09:09:00,2011-05-18 09:09:00,France,206,0,Medium Value,New
12691,1035.8,6,394,32.36875,2011-11-11 16:49:00,2010-12-17 14:46:00,France,28,329,Medium Value,Returning
12693,855.91,4,255,21.946410256410257,2011-08-04 17:51:00,2011-01-24 12:58:00,Germany,127,192,Medium Value,Returning
12694,869.67,2,509,23.504594594594593,2011-09-30 13:06:00,2011-06-09 17:48:00,France,70,112,Medium Value,Returning
12695,582.1,4,220,21.55925925925926,2011-12-02 13:22:00,2011-05-13 13:15:00,France,7,203,Medium Value,Returning
12697,957.59,3,508,23.355853658536585,2011-11-11 08:47:00,2011-06-23 15:44:00,Sweden,29,140,Medium Value,Returning
12700,4939.99,4,2967,18.432798507462685,2011-12-02 10:47:00,2011-05-08 16:10:00,France,8,207,High Value,Returning
12701,797.71,2,678,15.051132075471699,2011-09-21 10:47:00,2011-04-11 13:02:00,Germany,80,162,Medium Value,Returning
12702,219.0,1,53,18.25,2011-11-20 10:36:00,2011-11-20 10:36:00,Germany,20,0,Low Value,New
12703,283.55,1,164,13.502380952380953,2011-09-29 17:52:00,2011-09-29 17:52:00,Germany,71,0,Low Value,New
12704,2340.84,8,1006,26.600454545454546,2011-12-02 13:15:00,2011-06-23 10:20:00,Finland,7,162,High Value,Returning
12705,6868.29,9,3997,20.56374251497006,2011-11-24 13:17:00,2010-12-17 15:58:00,Germany,15,341,High Value,Returning
12707,603.42,1,256,18.285454545454545,2011-02-21 08:38:00,2011-02-21 08:38:00,France,292,0,Medium Value,New
12708,2712.91,10,1307,17.27968152866242,2011-11-10 09:52:00,2010-12-06 10:43:00,Germany,30,338,High Value,Returning
12709,9706.52,15,3912,46.891400966183575,2011-11-24 15:38:00,2010-12-08 09:49:00,Germany,15,351,High Value,Returning
12710,1149.02,3,851,14.922337662337663,2011-09-04 12:00:00,2011-05-22 14:05:00,Germany,97,104,Medium Value,Returning
12712,4396.13,13,1062,33.053609022556394,2011-11-11 08:19:00,2010-12-03 14:30:00,Germany,29,342,High Value,Returning
12713,848.55,1,508,22.330263157894734,2011-12-09 12:16:00,2011-12-09 12:16:00,Germany,1,0,Medium Value,New
12714,4708.86,5,3069,18.18092664092664,2011-11-30 15:43:00,2011-02-18 10:53:00,France,9,285,High Value,Returning
12715,343.36,1,192,17.168,2011-08-25 15:22:00,2011-08-25 15:22:00,Sweden,106,0,Medium Value,New
12716,1053.49,2,708,15.267971014492753,2011-12-06 08:55:00,2011-07-29 13:28:00,France,4,129,Medium Value,Returning
12717,1030.98,2,506,18.74509090909091,2011-07-11 14:47:00,2011-04-08 10:32:00,Greece,151,94,Medium Value,Returning
12718,238.25,1,203,12.539473684210526,2011-09-29 16:38:00,2011-09-29 16:38:00,France,71,0,Low Value,New
12719,644.95,2,374,16.53717948717949,2011-12-04 13:45:00,2011-10-05 14:50:00,France,5,59,Medium Value,Returning
12720,5781.7300000000005,25,4672,16.33257062146893,2011-12-07 08:03:00,2010-12-05 15:21:00,Germany,3,366,High Value,Returning
12721,2656.13,6,1959,16.497701863354038,2011-11-08 12:13:00,2010-12-20 11:38:00,France,32,323,High Value,Returning
12722,997.63,4,566,18.82320754716981,2011-09-15 14:50:00,2011-07-12 11:55:00,France,85,65,Medium Value,Returning
12723,725.07,5,434,10.508260869565218,2011-12-06 10:19:00,2011-10-05 15:52:00,France,4,61,Medium Value,Returning
12724,1031.41,4,445,19.460566037735852,2011-12-04 16:02:00,2011-01-11 15:00:00,France,5,327,Medium Value,Returning
12725,427.8,1,164,17.825,2010-12-03 15:45:00,2010-12-03 15:45:00,Italy,371,0,Medium Value,New
12726,2609.1,7,3143,21.041129032258063,2011-11-11 13:35:00,2010-12-17 12:56:00,France,28,329,High Value,Returning
12727,3980.7000000000003,7,2098,28.63812949640288,2011-11-29 11:46:00,2011-01-23 15:17:00,France,11,309,High Value,Returning
12728,836.33,4,419,18.18108695652174,2011-09-29 15:31:00,2011-01-11 13:31:00,France,71,261,Medium Value,Returning
12729,453.01,1,233,17.423461538461538,2011-08-18 11:40:00,2011-08-18 11:40:00,France,114,0,Medium Value,New
12731,18895.91,12,8437,68.96317518248175,2011-11-16 11:59:00,2010-12-10 10:56:00,France,24,341,High Value,Returning
12732,236.26000000000002,1,111,19.688333333333336,2011-06-13 11:33:00,2011-06-13 11:33:00,France,180,0,Low Value,New
12733,383.95,1,137,17.452272727272728,2011-04-19 16:19:00,2011-04-19 16:19:00,Usa,234,0,Medium Value,New
12734,110.39999999999999,1,88,27.599999999999998,2010-12-22 12:47:00,2010-12-22 12:47:00,France,353,0,Low Value,New
12735,779.5699999999999,2,368,18.12953488372093,2011-01-28 13:37:00,2011-01-06 14:26:00,France,315,21,Medium Value,Returning
12736,234.0,1,173,58.5,2011-01-11 07:57:00,2011-01-11 07:57:00,France,333,0,Low Value,New
12738,155.35,1,148,14.122727272727273,2010-12-02 18:27:00,2010-12-02 18:27:00,Germany,372,0,Low Value,New
12739,1013.04,2,486,26.658947368421053,2011-09-22 13:00:00,2011-09-01 17:45:00,United Arab Emirates,78,20,Medium Value,Returning
12740,427.6,1,342,15.837037037037037,2011-10-07 10:44:00,2011-10-07 10:44:00,France,64,0,Medium Value,New
12743,540.13,2,315,4.123129770992366,2011-07-28 16:21:00,2011-07-28 16:06:00,Unspecified,134,0,Medium Value,Returning
12744,21279.29,7,5241,95.85265765765766,2011-10-19 11:18:00,2011-01-25 13:26:00,Singapore,52,266,High Value,Returning
12747,4196.01,11,1275,40.737961165048546,2011-12-07 14:34:00,2010-12-05 15:38:00,United Kingdom,2,366,High Value,Returning
12748,33053.19,209,25287,7.491656844968269,2011-12-09 12:20:00,2010-12-01 12:48:00,United Kingdom,1,372,High Value,Returning
12749,4090.88,5,1471,20.55718592964824,2011-12-06 09:56:00,2011-05-10 15:25:00,United Kingdom,4,209,High Value,Returning
12750,275.88,1,137,18.392,2011-08-03 09:13:00,2011-08-03 09:13:00,Poland,129,0,Low Value,New
12752,4366.78,1,2262,82.3920754716981,2011-09-19 13:32:00,2011-09-19 13:32:00,Norway,81,0,High Value,New
12753,21429.39,6,11421,108.77862944162436,2011-11-17 10:52:00,2010-12-12 11:44:00,Japan,23,339,High Value,Returning
12754,3010.74,3,6481,47.78952380952381,2011-04-18 09:00:00,2011-02-04 10:31:00,Japan,236,72,High Value,Returning
12755,3811.9500000000003,2,1491,952.9875000000001,2011-03-04 12:42:00,2010-12-09 10:44:00,Japan,281,85,High Value,Returning
12756,112.08,1,144,28.02,2011-09-14 09:31:00,2011-09-14 09:31:00,Japan,87,0,Low Value,New
12757,7834.650000000001,13,2395,21.52376373626374,2011-11-24 12:30:00,2011-05-12 19:01:00,Portugal,16,195,High Value,Returning
12758,2791.59,2,2135,28.779278350515465,2011-08-15 10:22:00,2011-03-08 12:05:00,Portugal,117,159,High Value,Returning
12759,1531.44,3,902,16.12042105263158,2011-10-18 14:49:00,2011-03-09 08:09:00,Netherlands,52,223,Medium Value,Returning
12762,1898.52,2,1227,27.51478260869565,2011-12-02 10:23:00,2011-11-14 14:23:00,Portugal,8,17,High Value,Returning
12763,494.08,2,316,27.448888888888888,2011-07-24 14:12:00,2010-12-05 15:46:00,Japan,138,230,Medium Value,Returning
12764,1693.88,1,386,37.64177777777778,2011-01-27 10:19:00,2011-01-27 10:19:00,Lebanon,317,0,High Value,New
12766,6989.63,7,3646,22.547193548387096,2011-12-06 08:46:00,2010-12-08 13:53:00,Portugal,4,362,High Value,Returning
12769,1143.6,1,356,35.7375,2011-04-15 10:25:00,2011-04-15 10:25:00,Brazil,239,0,Medium Value,New
12770,1351.45,1,743,112.62083333333334,2011-05-13 09:33:00,2011-05-13 09:33:00,Japan,211,0,Medium Value,New
12772,892.47,1,556,16.226727272727274,2011-10-11 09:19:00,2011-10-11 09:19:00,Portugal,60,0,Medium Value,New
12775,1386.04,5,877,21.00060606060606,2011-11-22 16:33:00,2011-02-01 13:45:00,Netherlands,17,294,Medium Value,Returning
12778,822.23,6,825,16.4446,2011-11-20 11:30:00,2011-01-31 14:35:00,Netherlands,20,292,Medium Value,Returning
12779,3981.36,8,2024,26.72053691275168,2011-11-02 11:43:00,2010-12-03 13:40:00,Poland,38,333,High Value,Returning
12781,826.74,2,671,33.0696,2011-10-07 10:37:00,2011-02-28 08:43:00,Czech Republic,64,221,Medium Value,Returning
12782,2330.92,5,1086,22.630291262135923,2011-12-05 09:16:00,2010-12-17 11:30:00,Portugal,5,352,High Value,Returning
12783,2225.91,6,624,26.49892857142857,2011-12-07 15:56:00,2011-09-25 15:35:00,Portugal,2,73,High Value,Returning
12784,532.82,2,280,9.347719298245615,2011-11-30 15:38:00,2011-11-24 12:53:00,Portugal,9,6,Medium Value,Returning
12785,311.95,1,131,22.282142857142855,2010-12-10 13:48:00,2010-12-10 13:48:00,Portugal,364,0,Medium Value,New
12787,463.66,3,261,23.183,2011-11-30 08:44:00,2011-05-31 09:36:00,Netherlands,10,182,Medium Value,Returning
12789,91.85,1,4,22.9625,2011-10-05 13:34:00,2011-10-05 13:34:00,Netherlands,65,0,Low Value,New
12790,324.92,1,166,15.472380952380954,2011-05-31 14:14:00,2011-05-31 14:14:00,Netherlands,192,0,Medium Value,New
12791,192.60000000000002,1,97,96.30000000000001,2010-12-01 11:27:00,2010-12-01 11:27:00,Netherlands,374,0,Low Value,New
12792,400.54,1,217,16.0216,2011-03-28 11:36:00,2011-03-28 11:36:00,Portugal,257,0,Medium Value,New
12793,545.48,2,295,22.728333333333335,2011-01-09 12:12:00,2010-12-03 15:14:00,Portugal,335,36,Medium Value,Returning
12794,860.41,2,592,19.12022222222222,2011-10-17 14:54:00,2011-09-02 12:01:00,Portugal,53,45,Medium Value,Returning
12795,430.48,1,68,30.74857142857143,2011-11-21 10:27:00,2011-11-21 10:27:00,Portugal,19,0,Medium Value,New
12797,254.03,1,118,19.540769230769232,2010-12-09 10:55:00,2010-12-09 10:55:00,Portugal,366,0,Low Value,New
12798,6977.04,3,5256,872.13,2011-11-29 15:52:00,2011-06-22 10:11:00,Japan,10,160,High Value,Returning
12802,427.58,1,314,17.1032,2011-06-06 09:36:00,2011-06-06 09:36:00,Netherlands,187,0,Medium Value,New
12808,483.65000000000003,3,188,17.273214285714285,2011-11-03 10:05:00,2010-12-06 10:27:00,Portugal,37,331,Medium Value,Returning
12809,489.31,1,220,19.572400000000002,2011-06-15 10:51:00,2011-06-15 10:51:00,Portugal,178,0,Medium Value,New
12811,514.85,3,230,16.608064516129033,2011-03-24 09:42:00,2011-02-28 15:39:00,Portugal,261,23,Medium Value,Returning
12812,229.64000000000001,1,164,15.309333333333335,2011-10-26 09:54:00,2011-10-26 09:54:00,Japan,45,0,Low Value,New
12814,125.92,1,49,62.96,2011-08-30 12:11:00,2011-08-30 12:11:00,Poland,102,0,Low Value,New
12815,1063.46,2,379,22.6268085106383,2011-07-15 10:21:00,2011-05-25 13:34:00,Poland,148,50,Medium Value,Returning
12816,572.2,2,128,19.731034482758623,2011-09-05 12:41:00,2011-06-16 13:24:00,Poland,96,80,Medium Value,Returning
12817,166.04000000000002,1,53,41.510000000000005,2011-03-03 16:28:00,2011-03-03 16:28:00,Austria,281,0,Low Value,New
12818,1542.08,1,929,110.14857142857143,2011-03-23 12:06:00,2011-03-23 12:06:00,Austria,262,0,Medium Value,New
12820,942.34,4,722,15.97186440677966,2011-12-06 15:12:00,2011-01-17 12:34:00,United Kingdom,3,323,Medium Value,Returning
12821,92.72,1,70,15.453333333333333,2011-05-09 15:51:00,2011-05-09 15:51:00,United Kingdom,214,0,Low Value,New
12822,948.88,2,550,20.62782608695652,2011-09-30 10:04:00,2011-09-13 13:46:00,United Kingdom,71,16,Medium Value,Returning
12823,1759.5,5,230,351.9,2011-09-26 07:35:00,2011-02-16 12:15:00,United Kingdom,75,221,High Value,Returning
12824,397.12,1,232,15.8848,2011-10-11 12:49:00,2011-10-11 12:49:00,United Kingdom,60,0,Medium Value,New
12826,1474.72,7,1058,16.205714285714286,2011-12-07 10:25:00,2010-12-09 15:21:00,United Kingdom,3,362,Medium Value,Returning
12827,430.15,3,197,17.206,2011-12-04 12:17:00,2011-10-26 15:44:00,United Kingdom,6,38,Medium Value,Returning
12828,1018.71,6,494,18.19125,2011-12-07 08:45:00,2011-08-01 16:16:00,United Kingdom,3,127,Medium Value,Returning
12829,293.0,2,376,26.636363636363637,2011-01-07 11:13:00,2010-12-14 14:54:00,United Kingdom,337,23,Low Value,Returning
12830,6814.64,6,9848,179.33263157894737,2011-11-02 11:54:00,2011-06-21 10:53:00,United Kingdom,38,134,High Value,Returning
12831,215.05,1,135,23.894444444444446,2011-03-22 13:02:00,2011-03-22 13:02:00,United Kingdom,262,0,Low Value,New
12832,383.03000000000003,2,195,14.186296296296298,2011-11-07 13:30:00,2011-09-02 13:48:00,United Kingdom,32,65,Medium Value,Returning
12833,417.38,1,156,17.390833333333333,2011-07-17 13:46:00,2011-07-17 13:46:00,United Kingdom,145,0,Medium Value,New
12834,312.38,1,110,17.354444444444443,2011-03-02 09:49:00,2011-03-02 09:49:00,United Kingdom,283,0,Medium Value,New
12836,2610.36,4,1062,15.002068965517243,2011-10-11 15:10:00,2011-02-01 11:19:00,United Kingdom,59,252,High Value,Returning
12837,134.1,1,24,11.174999999999999,2011-06-19 16:07:00,2011-06-19 16:07:00,United Kingdom,173,0,Low Value,New
12838,671.95,2,355,5.599583333333333,2011-11-06 12:20:00,2010-12-01 11:57:00,United Kingdom,34,340,Medium Value,Returning
12839,5591.42,14,3807,17.80707006369427,2011-12-07 12:33:00,2010-12-07 15:48:00,United Kingdom,3,364,High Value,Returning
12840,2726.77,4,1511,24.13070796460177,2011-07-19 09:29:00,2011-04-27 12:21:00,United Kingdom,144,82,High Value,Returning
12841,3991.58,25,2720,9.641497584541062,2011-12-05 11:13:00,2010-12-03 10:43:00,United Kingdom,5,367,High Value,Returning
12842,1118.99,2,547,32.9114705882353,2011-09-30 15:33:00,2011-02-04 12:36:00,United Kingdom,70,238,Medium Value,Returning
12843,1702.26,8,781,16.526796116504855,2011-10-05 12:09:00,2011-03-20 14:38:00,United Kingdom,66,198,High Value,Returning
12844,325.96000000000004,2,125,6.268461538461539,2011-11-10 13:31:00,2011-08-01 13:11:00,United Kingdom,29,101,Medium Value,Returning
12845,354.09000000000003,4,204,13.114444444444446,2011-03-17 13:34:00,2011-02-22 14:10:00,United Kingdom,267,22,Medium Value,Returning
12847,843.64,1,873,10.043333333333333,2011-11-17 13:16:00,2011-11-17 13:16:00,United Kingdom,22,0,Medium Value,New
12849,1010.29,2,597,21.047708333333333,2011-11-08 13:41:00,2011-03-16 12:26:00,United Kingdom,31,237,Medium Value,Returning
12851,131.81,1,106,2.8044680851063832,2011-09-04 12:41:00,2011-09-04 12:41:00,United Kingdom,97,0,Low Value,New
